site,x,y,z,psi_float,psi_prev_float,m_prev_float,psi_hex,psi_prev_hex,m_prev_hex
75,3,1,1,-30305.4967651367,-30961.4468231201,79.0332641602,0x899E80D4,0x870E8D9D,0x004F0884
76,4,1,1,16016.8197631836,30524.3567047119,-644.1848449707,0x3E90D1DC,0x773C5B51,0xFD7BD0AE
77,5,1,1,9707.3029327393,10946.7324371338,509.0698547363,0x25EB4D8D,0x2AC2BB81,0x01FD11E2
78,6,1,1,-8276.1465454102,-11881.0834197998,496.3892364502,0xDFABDA7C,0xD196EAA5,0x01F063A5
79,7,1,1,-27057.5954132080,-1527.3682098389,-61.6628265381,0x964E6793,0xFA08A1BD,0xFFC25651
80,0,2,1,-8301.8331909180,-8822.1864318848,232.3680114746,0xDF922AB4,0xDD89D046,0x00E85E36
81,1,2,1,24299.8073730469,-2489.3182678223,118.4498138428,0x5EEBCEB0,0xF646AE86,0x00767327
82,2,2,1,22588.8628845215,-1902.0615997314,-250.6800842285,0x583CDCE6,0xF891F03B,0xFF0551E6
83,3,2,1,-5841.9735870361,12886.9175720215,238.5013275146,0xE92E06C3,0x3256EAE6,0x00EE8057
84,4,2,1,24688.0365447998,-23075.7691802979,7.1379089355,0x6070095B,0xA5DC3B17,0x0007234E
85,5,2,1,32165.8371429443,-32732.8944549561,195.5116271973,0x7DA5D64F,0x80231B05,0x00C382FA
86,6,2,1,13581.6610107422,15861.5607910156,-180.2238159180,0x350DA938,0x3DF58F90,0xFF4BC6B4
87,7,2,1,21064.1240539551,-26815.7778625488,795.1325073242,0x52481FC2,0x974038DE,0x031B21EC
88,0,3,1,-17747.0610961914,-3968.7585144043,-419.5079040527,0xBAACF05C,0xF07F3DD2,0xFE5C7DFA
89,1,3,1,8893.7813568115,30133.4666137695,798.8356781006,0x22BDC807,0x75B57774,0x031ED5EF
90,2,3,1,3647.0595855713,6074.7815704346,-270.6095428467,0x0E3F0F41,0x17BAC815,0xFEF163F5
91,3,3,1,-14770.7887573242,30071.2574310303,-151.4846343994,0xC64D3614,0x757741E7,0xFF6883EF
92,4,3,1,31662.3970184326,29194.4181060791,-361.3321228027,0x7BAE65A3,0x720A6B09,0xFE96AAFA
93,5,3,1,-31252.6815795898,-13641.4536285400,226.8819580078,0x85EB5184,0xCAB68BDF,0x00E2E1C8
94,6,3,1,-19621.5843811035,262.8297424316,-62.4276123047,0xB35A6A66,0x0106D46A,0xFFC19288
95,7,3,1,1011.3757019043,-8305.6777954102,-176.3524169922,0x03F3602E,0xDF8E527C,0xFF4FA5C8
96,0,4,1,21918.4942474365,15059.7393951416,-840.5759277344,0x559E7E87,0x3AD3BD49,0xFCB76C90
97,1,4,1,5124.6894989014,-25802.9632568359,-134.3400268555,0x1404B083,0x9B350968,0xFF79A8F4
98,2,4,1,-6949.2981719971,-7546.8362731934,-276.2347564697,0xE4DAB3AB,0xE28529EA,0xFEEBC3E7
99,3,4,1,12976.5218048096,-859.0871276855,567.6539459229,0x32B08595,0xFCA4E9B2,0x0237A769
100,4,4,1,21861.7774200439,21808.8918151855,157.4308471680,0x5565C705,0x5530E44E,0x009D6E4C
101,5,4,1,-24403.9033355713,-15146.7353057861,13.4693450928,0xA0AC18BF,0xC4D543C3,0x000D7827
102,6,4,1,20834.4823913574,1040.8926544189,576.1828460693,0x51627B7E,0x0410E485,0x02402ECF
103,7,4,1,2458.6954040527,-11220.6321105957,-17.6863098145,0x099AB206,0xD42B5E2E,0xFFEE504E
104,0,5,1,-30636.7276458740,31186.5900268555,-809.4181823730,0x885345B9,0x79D2970C,0xFCD694F2
105,1,5,1,30003.0834503174,-18902.8386840820,-644.4722595215,0x7533155D,0xB629294C,0xFD7B871A
106,2,5,1,8930.5565032959,-25922.1051483154,-242.0470733643,0x22E28E77,0x9ABDE515,0xFF0DF3F3
107,3,5,1,-28356.4281616211,31630.2957763672,-675.4208526611,0x913B9264,0x7B8E4BB8,0xFD5C9443
108,4,5,1,-24369.9472351074,13067.4362945557,689.3511047363,0xA0CE0D82,0x330B6FB1,0x02B159E2
109,5,5,1,21705.1336975098,-11253.5269775391,-220.7630767822,0x54C9223A,0xD40A7918,0xFF233CA7
110,6,5,1,-6198.3061676025,725.1211090088,835.2810516357,0xE7C9B19F,0x02D51F01,0x034347F3
111,7,5,1,15276.8473358154,-24010.4717407227,-261.6113128662,0x3BACD8EB,0xA235873C,0xFEFA6381
112,0,6,1,-10240.1968536377,-20256.8483734131,843.8321533203,0xD7FFCD9B,0xB0DF26D1,0x034BD508
113,1,6,1,24614.4124145508,-8716.5761413574,1196.0169372559,0x60266994,0xDDF36C82,0x04AC0456
114,2,6,1,22093.5883636475,-12486.1025695801,16.2627868652,0x564D969F,0xCF39E5BE,0x00104346
115,3,6,1,392.2798767090,13231.9904632568,-222.2199249268,0x018847A6,0x33AFFD8F,0xFF21C7B3
116,4,6,1,-32092.6078033447,-21086.8222961426,689.5479431152,0x82A36467,0xADA12D7E,0x02B18C46
117,5,6,1,19430.9430847168,-20824.0201110840,-474.4112243652,0x4BE6F16E,0xAEA7FADA,0xFE2596BA
118,6,6,1,2873.0222015381,-9825.8443145752,-256.7168884277,0x0B3905AF,0xD99E27DB,0xFEFF487A
119,7,6,1,-23314.9970245361,1636.9986419678,-226.6126861572,0xA4ED00C3,0x0664FFA7,0xFF1D6327
120,0,7,1,18148.0333251953,-4649.2098388672,-159.9530792236,0x46E40888,0xEDD6CA48,0xFF600C03
121,1,7,1,-4084.4822082520,3282.4677124023,-47.7254180908,0xF00B848E,0x0CD277BC,0xFFD0464B
122,2,7,1,3619.5628356934,-11262.8143005371,-766.6866607666,0x0E239016,0xD4012F8A,0xFD015037
123,3,7,1,-7361.0110321045,23417.3970031738,-786.9551391602,0xE33EFD2D,0x5B7965A2,0xFCED0B7C
124,4,7,1,4550.6665039062,647.4770507812,92.3088378906,0x11C6AAA0,0x02877A20,0x005C4F10
125,5,7,1,-25676.0655364990,2093.7698822021,-1332.0983886719,0x9BB3EF39,0x082DC517,0xFACBE6D0
126,6,7,1,-14782.8212738037,17350.7383728027,253.8340148926,0xC6412DC1,0x43C6BD06,0x00FDD582
127,7,7,1,-22388.8537292480,-21698.0459289551,678.8509826660,0xA88B2572,0xAB3DF43E,0x02A6D9DA
128,0,0,2,-15587.6549224854,-17955.4886779785,-578.7807769775,0xC31C5857,0xB9DC82E6,0xFDBD381F
129,1,0,2,-11532.1447448730,-21729.8671417236,567.6034393311,0xD2F3DAF2,0xAB1E2203,0x02379A7B
130,2,0,2,-30809.6133880615,-14694.0269470215,69.4266052246,0x87A662F9,0xC699F91A,0x00456D36
131,3,0,2,27353.4546203613,-12711.4353027344,327.9321441650,0x6AD97462,0xCE589090,0x0147EEA1
132,4,0,2,31621.5212097168,-24043.9352416992,37.2142028809,0x7B85856E,0xA2141094,0x002536D6
133,5,0,2,-18562.6969299316,-25119.7117156982,276.2860107422,0xB77D4D96,0x9DE049CD,0x01144938
134,6,0,2,18607.5593566895,30836.4839630127,-835.9219207764,0x48AF8F32,0x78747BE5,0xFCBC13FD
135,7,0,2,16836.2757720947,11220.1122894287,-223.2194519043,0x41C44699,0x2BD41CBF,0xFF20C7D2
136,0,1,2,27671.1079254150,8032.0625457764,-250.3345947266,0x6C171BA1,0x1F601003,0xFF05AA58
137,1,1,2,12223.4297637939,-29547.2086944580,580.1296081543,0x2FBF6E05,0x8C94CA93,0x0244212E
138,2,1,2,-21375.9575500488,-23008.4812164307,-451.0607757568,0xAC800ADE,0xA61F84CF,0xFE3CF071
139,3,1,2,585.4958648682,-25537.4861450195,-183.8909454346,0x02497EF1,0x9C3E838C,0xFF481BEB
140,4,1,2,-19362.1767883301,4519.2497100830,706.3653564453,0xB45DD2BE,0x11A73FED,0x02C25D88
141,5,1,2,-665.9176177979,-11292.7380065918,-105.4705657959,0xFD661517,0xD3E34312,0xFF968789
142,6,1,2,23620.3693695068,-310.3414306641,128.3732299805,0x5C445E8F,0xFEC9A898,0x00805F8C
143,7,1,2,-11631.0009307861,-8575.7600097656,30.0674743652,0xD290FFC3,0xDE803D70,0x001E1146
144,0,2,2,3711.1372222900,-10335.9971160889,-660.8366394043,0x0E7F2321,0xD7A000BD,0xFD6B29D2
145,1,2,2,1785.9848632812,32012.4232635498,-339.0785980225,0x06F9FC20,0x7D0C6C5B,0xFEACEBE1
146,2,2,2,14777.8658599854,29998.5506134033,121.7939453125,0x39B9DDA9,0x752E8CF5,0x0079CB40
147,3,2,2,23591.5425262451,-88.1103057861,-1301.5514984131,0x5C278AE3,0xFFA7E3C3,0xFAEA72D1
148,4,2,2,7602.1936340332,14109.9833221436,-834.4574890137,0x1DB23192,0x371DFBBB,0xFCBD8AE2
149,5,2,2,-28590.4015350342,20447.7895660400,-208.1230010986,0x90519935,0x4FDFCA21,0xFF2FE083
150,6,2,2,6153.3864135742,-19220.6107635498,413.6766967773,0x180962EC,0xB4EB63A5,0x019DAD3C
151,7,2,2,-11794.4472198486,32355.7729492188,126.7674713135,0xD1ED8D83,0x7E63C5E0,0x007EC479
152,0,3,2,-15510.2745819092,9127.4331970215,50.5301361084,0xC369B9B5,0x23A76EE6,0x003287B7
153,1,3,2,-20794.7922363281,-30402.1866149902,626.1679534912,0xAEC53530,0x893DD03A,0x02722AFF
154,2,3,2,3630.4564819336,5303.4981536865,14.9533538818,0x0E2E74DC,0x14B77F87,0x000EF40F
155,3,3,2,3347.5998840332,-1119.5910797119,-480.7121429443,0x0D139992,0xFBA068AF,0xFE1F49B1
156,4,3,2,-13091.4888153076,-26932.2674255371,-384.5871887207,0xCCDC82DD,0x96CBBB8A,0xFE7F69AE
157,5,3,2,-28347.2421112061,-3312.1454620361,1047.8983764648,0x9144C205,0xF30FDAC3,0x0417E5FC
158,6,3,2,9296.6593627930,1976.8972167969,-137.3323211670,0x2450A8CC,0x07B8E5B0,0xFF76AAED
159,7,3,2,-25271.3002624512,16874.8712921143,-546.8327026367,0x9D48B322,0x41EADF0D,0xFDDD2AD4
160,0,4,2,21935.9370727539,-16431.7705535889,604.4714508057,0x55AFEFE4,0xBFD03ABD,0x025C78B1
161,1,4,2,-30453.7161102295,-3970.1540527344,-261.3017883301,0x890A48AD,0xF07DD890,0xFEFAB2BE
162,2,4,2,27836.0674133301,-28879.4691925049,-663.7313079834,0x6CBC1142,0x8F3087E3,0xFD6844C9
163,3,4,2,29526.0972137451,-8064.4355010986,-917.2081451416,0x735618E3,0xE07F9083,0xFC6ACAB7
164,4,4,2,2464.7855682373,-24083.1708679199,-391.0035247803,0x09A0C91B,0xA1ECD442,0xFE78FF19
165,5,4,2,15038.7204742432,11756.6576690674,-807.6744384766,0x3ABEB871,0x2DECA85D,0xFCD85358
166,6,4,2,-1832.7643585205,-17633.9163055420,-547.8563385010,0xF8D73C53,0xBB1E156D,0xFDDC24C7
167,7,4,2,-14865.4423217773,31785.9458465576,167.2778930664,0xC5EE8EC4,0x7C29F223,0x00A74724
168,0,5,2,11263.7851104736,17834.8426208496,226.1379241943,0x2BFFC8FD,0x45AAD7B6,0x00E2234F
169,1,5,2,-6262.7294158936,-30864.0854797363,2.0595703125,0xE7894545,0x876FEA1E,0x00020F40
170,2,5,2,4606.2767639160,5432.8731384277,241.4848327637,0x11FE46DA,0x1538DF86,0x00F17C1E
171,3,5,2,22825.7489318848,-29744.8221282959,-42.4923095703,0x5929BFBA,0x8BCF2D89,0xFFD581F8
172,4,5,2,4263.3112487793,10419.8669891357,-989.5886077881,0x10A74FAE,0x28B3DDF3,0xFC226951
173,5,5,2,-1930.4910583496,-19491.1831817627,561.8155364990,0xF875824A,0xB3DCD11B,0x0231D0C7
174,6,5,2,-12973.7037353516,11779.2904357910,265.9018707275,0xCD524BD8,0x2E034A5A,0x0109E6E1
175,7,5,2,6308.8059844971,11546.6817779541,-605.1986236572,0x18A4CE55,0x2D1AAE89,0xFDA2CD27
176,0,6,2,-13077.6989593506,-23240.4109954834,680.6589508057,0xCCEA4D11,0xA53796C9,0x02A8A8B1
177,1,6,2,-1116.1743774414,-511.1244506836,-502.9543762207,0xFBA3D35C,0xFE00E024,0xFE090BAE
178,2,6,2,-4808.5902862549,20580.9472656250,559.8774261475,0xED3768E3,0x5064F280,0x022FE09F
179,3,6,2,4853.5896453857,-21784.1050109863,-6.9069061279,0x12F596F3,0xAAE7E51E,0xFFF917D5
180,4,6,2,-5479.8969726562,-11225.5209808350,126.2215118408,0xEA981A60,0xD4267AA1,0x007E38B5
181,5,6,2,30156.3199157715,-29245.1533508301,62.6418457031,0x75CC51E6,0x8DC2D8BE,0x003EA450
182,6,6,2,12843.3307647705,9623.2028198242,-670.0992431641,0x322B54AD,0x259733EC,0xFD61E698
183,7,6,2,26009.6679077148,-5077.6974487305,-559.1316223145,0x6599AAFC,0xEC2A4D74,0xFDD0DE4E
184,0,7,2,12230.1856384277,-14078.7207946777,-15.4159240723,0x2FC62F86,0xC901477A,0xFFF09586
185,1,7,2,-8086.2116088867,-14698.3555908203,336.3372497559,0xE069C9D4,0xC695A4F8,0x01505656
186,2,7,2,-9843.4376373291,27633.0053253174,-128.5072326660,0xD98C8FF7,0x6BF1015D,0xFF7F7E26
187,3,7,2,12795.1054840088,31034.8824310303,-244.4031066895,0x31FB1B01,0x793AE1E7,0xFF0B98CE
188,4,7,2,-30152.7932586670,21113.0138549805,-63.1573333740,0x8A3734ED,0x5279038C,0xFFC0D7B9
189,5,7,2,-25743.8242645264,-23949.0731353760,723.8590240479,0x9B702CFD,0xA272ED47,0x02D3DBE9
190,6,7,2,11945.1242980957,27420.4315948486,291.0146179199,0x2EA91FD2,0x6B1C6E7D,0x012303BE
191,7,7,2,-11894.6576538086,24415.0562286377,1035.4569854736,0xD18957A4,0x5F5F0E65,0x040B74FD
192,0,0,3,-20320.2647705078,-12792.4070739746,-79.0042114258,0xB09FBC38,0xCE0797CA,0xFFB0FEEC
193,1,0,3,-9802.3231353760,-27703.1401824951,-532.6411285400,0xD9B5AD47,0x93C8DC1D,0xFDEB5BDF
194,2,0,3,14567.5434570312,25604.1356353760,-711.3042602539,0x38E78B20,0x640422B9,0xFD38B21C
195,3,0,3,-22506.5889739990,11221.0656890869,20.3160095215,0xA8156939,0x2BD510D1,0x001450E6
196,4,0,3,-7364.7088470459,-13052.9034271240,-939.9651641846,0xE33B4A89,0xCD0318B9,0xFC5408EB
197,5,0,3,10417.7033081055,31011.9804687500,669.1183166504,0x28B1B40C,0x7923FB00,0x029D1E4A
198,6,0,3,-7768.9204406738,21601.9213256836,-144.9323272705,0xE1A7145E,0x5461EBDC,0xFF6F1153
199,7,0,3,-13753.3031463623,19422.7537231445,627.1767578125,0xCA46B265,0x4BDEC0F4,0x02732D40
200,0,1,3,4785.9326171875,-11407.5084686279,478.9578399658,0x12B1EEC0,0xD3707DD5,0x01DEF535
201,1,1,3,28593.8995819092,17217.9576873779,9.8985290527,0x6FB1E64B,0x4341F52B,0x0009E606
202,2,1,3,26884.4625854492,-24045.0087585449,406.3502349854,0x6904766C,0xA212FDC2,0x019659A9
203,3,1,3,16194.8815155029,21338.4767913818,64.5486755371,0x3F42E1AB,0x535A7A0F,0x00408C76
204,4,1,3,4184.6942749023,-8574.0814208984,346.8962249756,0x1058B1BC,0xDE81EB28,0x015AE56F
205,5,1,3,345.0920867920,10871.3509216309,381.6233062744,0x01591793,0x2A7759D6,0x017D9F91
206,6,1,3,11920.1080627441,-31939.4478454590,-625.5744323730,0x2E901BAA,0x833C8D5A,0xFD8E6CF2
207,7,1,3,11269.9593048096,26807.7983856201,304.7357635498,0x2C05F595,0x68B7CC63,0x0130BC5B
208,0,2,3,-24527.4877166748,30513.3369903564,328.2652587891,0xA0308325,0x77315645,0x014843E8
209,1,2,3,21637.3040008545,24030.3596191406,440.1125640869,0x54854DD3,0x5DDE5C10,0x01B81CD1
210,2,2,3,-19414.6234130859,1953.0008697510,-0.3227081299,0xB4296068,0x07A10039,0xFFFFAD63
211,3,2,3,9513.3185882568,25177.4127044678,558.2032012939,0x2529518F,0x625969A7,0x022E3405
212,4,2,3,25273.5804443359,2228.1770324707,136.6631774902,0x62B99498,0x08B42D52,0x0088A9C6
213,5,2,3,23024.0787506104,-15402.8931274414,-329.7388458252,0x59F01429,0xC3D51B5C,0xFEB642DB
214,6,2,3,4757.1572418213,3496.1788024902,632.0982666016,0x12952841,0x0DA82DC6,0x02781928
215,7,2,3,-14937.0301513672,6335.9066162109,341.0588378906,0xC5A6F848,0x18BFE818,0x01550F10
216,0,3,3,-9808.6841278076,-31299.3444213867,-431.5934295654,0xD9AF50DD,0x85BCA7D4,0xFE506815
217,1,3,3,-31873.3602600098,-198.3715209961,206.5298004150,0x837EA3C6,0xFF39A0E4,0x00CE87A1
218,2,3,3,1513.8796691895,-27665.6231994629,-503.6401977539,0x05E9E132,0x93EE6076,0xFE085C1C
219,3,3,3,13051.1953125000,10816.7458801270,127.9752807617,0x32FB3200,0x2A40BEF2,0x007FF9AC
220,4,3,3,14073.4333343506,-16808.7237701416,-12.9466400146,0x36F96EEF,0xBE5746B7,0xFFF30DA9
221,5,3,3,-25482.1901245117,3635.0961151123,-1041.2925720215,0x9C75CF54,0x0E33189B,0xFBEEB51A
222,6,3,3,8966.7177124023,-21158.3594665527,831.5549621582,0x2306B7BC,0xAD59A3FA,0x033F8E12
223,7,3,3,29106.2277679443,15966.1783599854,-679.8460388184,0x71B23A4F,0x3E5E2DA9,0xFD58276A
224,0,4,3,-67.8250427246,-23969.2484741211,-257.5103454590,0xFFBC2CCA,0xA25EC064,0xFEFE7D5A
225,1,4,3,26167.9494781494,-30674.5707550049,323.2340240479,0x6637F311,0x882D6DE3,0x01433BE9
226,2,4,3,-30508.8904418945,-32758.9701995850,-885.0552368164,0x88D31C0C,0x800907A1,0xFC8AF1DC
227,3,4,3,13245.2985687256,31246.4229278564,-386.7713928223,0x33BD4C6F,0x7A0E6C45,0xFE7D3A86
228,4,4,3,-19911.9298706055,6263.9984436035,273.0712738037,0xB23811F4,0x1877FF9A,0x0111123F
229,5,4,3,15602.2942962646,-20364.8659210205,17.3593139648,0x3CF24B57,0xB0732253,0x00115BFC
230,6,4,3,4496.3425903320,-7688.1454162598,561.3138580322,0x119057B4,0xE1F7DAC6,0x02315059
231,7,4,3,-31325.5670928955,22591.9598999023,1037.4415130615,0x85A26ED3,0x583FF5BC,0x040D7107
232,0,5,3,-15581.6856079102,6011.2491912842,-225.1651763916,0xC322507C,0x177B3FCB,0xFF1ED5B7
233,1,5,3,-23372.9868774414,24126.2190246582,-159.0219573975,0xA4B3035C,0x5E3E3812,0xFF60FA61
234,2,5,3,-16228.7353973389,262.1616821289,-584.9862365723,0xC09B43BD,0x01062964,0xFDB70386
235,3,5,3,13676.9812927246,-30820.8267059326,-434.4095611572,0x356CFB36,0x879B2C5D,0xFE4D9727
236,4,5,3,17771.3019866943,25554.9506988525,11.2700347900,0x456B4D4F,0x63D2F361,0x000B4521
